/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

Epoch 1/6
[Epoch 2 | Batch 610/1337] Loss: 0.033560
[Epoch 2 | Batch 620/1337] Loss: 0.017658
[Epoch 2 | Batch 630/1337] Loss: 0.016509
[Epoch 2 | Batch 640/1337] Loss: 0.019184
[Epoch 2 | Batch 650/1337] Loss: 0.038750
[Epoch 2 | Batch 660/1337] Loss: 0.020328
[Epoch 2 | Batch 670/1337] Loss: 0.026440
[Epoch 2 | Batch 680/1337] Loss: 0.020180
[Epoch 2 | Batch 690/1337] Loss: 0.036707
[Epoch 2 | Batch 700/1337] Loss: 0.023173
[Epoch 2 | Batch 710/1337] Loss: 0.019103
[Epoch 2 | Batch 720/1337] Loss: 0.018552
[Epoch 2 | Batch 730/1337] Loss: 0.020832
[Epoch 2 | Batch 740/1337] Loss: 0.025100
[Epoch 2 | Batch 750/1337] Loss: 0.021313
[Epoch 2 | Batch 760/1337] Loss: 0.020000
[Epoch 2 | Batch 770/1337] Loss: 0.016380
[Epoch 2 | Batch 780/1337] Loss: 0.019775
[Epoch 2 | Batch 790/1337] Loss: 0.020195
[Epoch 2 | Batch 800/1337] Loss: 0.027875
[Epoch 2 | Batch 810/1337] Loss: 0.019209
[Epoch 2 | Batch 820/1337] Loss: 0.025979
[Epoch 2 | Batch 830/1337] Loss: 0.015121
[Epoch 2 | Batch 840/1337] Loss: 0.010555
[Epoch 2 | Batch 850/1337] Loss: 0.026307
[Epoch 2 | Batch 860/1337] Loss: 0.017822
[Epoch 2 | Batch 870/1337] Loss: 0.018008
[Epoch 2 | Batch 880/1337] Loss: 0.021896
[Epoch 2 | Batch 890/1337] Loss: 0.019787
[Epoch 2 | Batch 900/1337] Loss: 0.019846
[Epoch 2 | Batch 910/1337] Loss: 0.021974
[Epoch 2 | Batch 920/1337] Loss: 0.021544
[Epoch 2 | Batch 930/1337] Loss: 0.018218
[Epoch 2 | Batch 940/1337] Loss: 0.022369
[Epoch 2 | Batch 950/1337] Loss: 0.024013
[Epoch 2 | Batch 960/1337] Loss: 0.023107
[Epoch 2 | Batch 970/1337] Loss: 0.017785
[Epoch 2 | Batch 980/1337] Loss: 0.021365
[Epoch 2 | Batch 990/1337] Loss: 0.013937
[Epoch 2 | Batch 1000/1337] Loss: 0.022615
[Epoch 2 | Batch 1010/1337] Loss: 0.021071
[Epoch 2 | Batch 1020/1337] Loss: 0.023317
[Epoch 2 | Batch 1030/1337] Loss: 0.017662
[Epoch 2 | Batch 1040/1337] Loss: 0.015715
