/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/5
============================================================
Training:
  [Epoch 1, Batch 720/1337] Loss: 0.341746, R2: 0.8793
  [Epoch 1, Batch 730/1337] Loss: 0.273568, R2: 0.8967
  [Epoch 1, Batch 740/1337] Loss: 0.316508, R2: 0.9042
  [Epoch 1, Batch 750/1337] Loss: 0.285508, R2: 0.7816
  [Epoch 1, Batch 760/1337] Loss: 0.253821, R2: 0.9041
  [Epoch 1, Batch 770/1337] Loss: 0.227462, R2: 0.8969
  [Epoch 1, Batch 780/1337] Loss: 0.241083, R2: 0.9134
  [Epoch 1, Batch 790/1337] Loss: 0.172302, R2: 0.9066
  [Epoch 1, Batch 800/1337] Loss: 0.257077, R2: 0.8883
  [Epoch 1, Batch 810/1337] Loss: 0.262230, R2: 0.9023
  [Epoch 1, Batch 820/1337] Loss: 0.219526, R2: 0.8836
  [Epoch 1, Batch 830/1337] Loss: 0.211431, R2: 0.9288
  [Epoch 1, Batch 840/1337] Loss: 0.251438, R2: 0.9262
  [Epoch 1, Batch 850/1337] Loss: 0.256631, R2: 0.9130
  [Epoch 1, Batch 860/1337] Loss: 0.165026, R2: 0.9007
  [Epoch 1, Batch 870/1337] Loss: 0.123954, R2: 0.9271
  [Epoch 1, Batch 880/1337] Loss: 0.255752, R2: 0.8927
  [Epoch 1, Batch 890/1337] Loss: 0.226855, R2: 0.9271
  [Epoch 1, Batch 900/1337] Loss: 0.174040, R2: 0.9085
  [Epoch 1, Batch 910/1337] Loss: 0.283706, R2: 0.8983
  [Epoch 1, Batch 920/1337] Loss: 0.216480, R2: 0.9173
  [Epoch 1, Batch 930/1337] Loss: 0.284184, R2: 0.8897
  [Epoch 1, Batch 940/1337] Loss: 0.202157, R2: 0.9255
  [Epoch 1, Batch 950/1337] Loss: 0.230173, R2: 0.9244
  [Epoch 1, Batch 960/1337] Loss: 0.244631, R2: 0.9022
  [Epoch 1, Batch 970/1337] Loss: 0.216503, R2: 0.9045
  [Epoch 1, Batch 980/1337] Loss: 0.238196, R2: 0.9195
  [Epoch 1, Batch 990/1337] Loss: 0.251151, R2: 0.9305
  [Epoch 1, Batch 1000/1337] Loss: 0.193488, R2: 0.9205
  [Epoch 1, Batch 1010/1337] Loss: 0.156977, R2: 0.9371
  [Epoch 1, Batch 1020/1337] Loss: 0.267817, R2: 0.8857
  [Epoch 1, Batch 1030/1337] Loss: 0.213537, R2: 0.9422
  [Epoch 1, Batch 1040/1337] Loss: 0.214408, R2: 0.9315
  [Epoch 1, Batch 1050/1337] Loss: 0.266752, R2: 0.8515
  [Epoch 1, Batch 1060/1337] Loss: 0.247015, R2: 0.9285
  [Epoch 1, Batch 1070/1337] Loss: 0.213274, R2: 0.9020
  [Epoch 1, Batch 1080/1337] Loss: 0.189854, R2: 0.9401
  [Epoch 1, Batch 1090/1337] Loss: 0.203567, R2: 0.9381
  [Epoch 1, Batch 1100/1337] Loss: 0.233474, R2: 0.9038
  [Epoch 1, Batch 1110/1337] Loss: 0.297233, R2: 0.8986
  [Epoch 1, Batch 1120/1337] Loss: 0.200306, R2: 0.9272
  [Epoch 1, Batch 1130/1337] Loss: 0.206899, R2: 0.9135
  [Epoch 1, Batch 1140/1337] Loss: 0.216585, R2: 0.9272
  [Epoch 1, Batch 1150/1337] Loss: 0.188769, R2: 0.9319
