/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/30
============================================================
Training:
  [Epoch 1, Batch 720/1337] Loss: 0.401639, R2: 0.8426
  [Epoch 1, Batch 730/1337] Loss: 0.251523, R2: 0.9061
  [Epoch 1, Batch 740/1337] Loss: 0.204331, R2: 0.8613
  [Epoch 1, Batch 750/1337] Loss: 0.258559, R2: 0.8968
  [Epoch 1, Batch 760/1337] Loss: 0.251367, R2: 0.9010
  [Epoch 1, Batch 770/1337] Loss: 0.293772, R2: 0.8905
  [Epoch 1, Batch 780/1337] Loss: 0.271225, R2: 0.9071
  [Epoch 1, Batch 790/1337] Loss: 0.309598, R2: 0.8901
  [Epoch 1, Batch 800/1337] Loss: 0.203333, R2: 0.8875
  [Epoch 1, Batch 810/1337] Loss: 0.288708, R2: 0.8986
  [Epoch 1, Batch 820/1337] Loss: 0.181476, R2: 0.9131
  [Epoch 1, Batch 830/1337] Loss: 0.236253, R2: 0.9055
  [Epoch 1, Batch 840/1337] Loss: 0.187492, R2: 0.9286
  [Epoch 1, Batch 850/1337] Loss: 0.204705, R2: 0.9251
  [Epoch 1, Batch 860/1337] Loss: 0.228924, R2: 0.9291
  [Epoch 1, Batch 870/1337] Loss: 0.256549, R2: 0.8966
  [Epoch 1, Batch 880/1337] Loss: 0.292826, R2: 0.8674
  [Epoch 1, Batch 890/1337] Loss: 0.222566, R2: 0.9172
  [Epoch 1, Batch 900/1337] Loss: 0.306510, R2: 0.8830
  [Epoch 1, Batch 910/1337] Loss: 0.298091, R2: 0.8608
  [Epoch 1, Batch 920/1337] Loss: 0.237988, R2: 0.8601
  [Epoch 1, Batch 930/1337] Loss: 0.236866, R2: 0.8982
  [Epoch 1, Batch 940/1337] Loss: 0.219864, R2: 0.9061
  [Epoch 1, Batch 950/1337] Loss: 0.168351, R2: 0.9031
  [Epoch 1, Batch 960/1337] Loss: 0.236360, R2: 0.8704
  [Epoch 1, Batch 970/1337] Loss: 0.225470, R2: 0.9101
  [Epoch 1, Batch 980/1337] Loss: 0.312903, R2: 0.8500
  [Epoch 1, Batch 990/1337] Loss: 0.292512, R2: 0.9139
  [Epoch 1, Batch 1000/1337] Loss: 0.241929, R2: 0.8904
  [Epoch 1, Batch 1010/1337] Loss: 0.250935, R2: 0.9290
  [Epoch 1, Batch 1020/1337] Loss: 0.167153, R2: 0.9090
  [Epoch 1, Batch 1030/1337] Loss: 0.189679, R2: 0.9046
  [Epoch 1, Batch 1040/1337] Loss: 0.310092, R2: 0.9065
  [Epoch 1, Batch 1050/1337] Loss: 0.236262, R2: 0.8766
  [Epoch 1, Batch 1060/1337] Loss: 0.210266, R2: 0.9261
  [Epoch 1, Batch 1070/1337] Loss: 0.197131, R2: 0.9099
  [Epoch 1, Batch 1080/1337] Loss: 0.291168, R2: 0.9183
  [Epoch 1, Batch 1090/1337] Loss: 0.220423, R2: 0.9248
  [Epoch 1, Batch 1100/1337] Loss: 0.153267, R2: 0.9299
  [Epoch 1, Batch 1110/1337] Loss: 0.199751, R2: 0.9248
  [Epoch 1, Batch 1120/1337] Loss: 0.219842, R2: 0.9221
